wave,wave_error,dppm,dppm_err,order
0.83003, 0.00025, 14651.60, 658.10, 2
0.83053, 0.00025, 14943.40, 674.30, 2
0.83093, 0.00020, 14398.60, 739.00, 2
0.83143, 0.00025, 14388.30, 733.10, 2
0.83193, 0.00025, 14780.40, 963.10, 2
0.83233, 0.00020, 13481.10, 704.20, 2
0.83283, 0.00025, 13725.60, 641.60, 2
0.83333, 0.00025, 13659.40, 644.10, 2
0.83373, 0.00020, 14916.50, 794.10, 2
0.83423, 0.00025, 13895.60, 717.20, 2
0.83463, 0.00020, 15232.10, 935.70, 2
0.83513, 0.00025, 15240.40, 724.40, 2
0.83563, 0.00025, 13103.20, 718.80, 2
0.83603, 0.00020, 15014.00, 740.30, 2
0.83653, 0.00025, 13621.70, 752.10, 2
0.83703, 0.00025, 14009.80, 695.20, 2
0.83743, 0.00020, 14423.80, 713.40, 2
0.83793, 0.00025, 12546.10, 819.90, 2
0.83843, 0.00025, 14797.30, 640.40, 2
0.83883, 0.00020, 14658.80, 741.40, 2
0.83933, 0.00025, 15776.20, 736.70, 2
0.83983, 0.00025, 14173.50, 696.20, 2
0.84023, 0.00020, 15091.00, 708.90, 2
0.84073, 0.00025, 14998.20, 771.70, 2
0.84123, 0.00025, 14220.40, 748.50, 2
0.84163, 0.00020, 14433.80, 675.50, 2
0.84213, 0.00025, 13516.30, 638.80, 2
0.84253, 0.00020, 16013.10, 744.70, 2
0.84303, 0.00025, 14793.30, 708.20, 2
0.84353, 0.00025, 15740.00, 702.90, 2
0.85033, 0.00040, 13892.00, 732.10, 1
0.85113, 0.00040, 14170.20, 453.80, 1
0.85203, 0.00045, 15317.70, 408.60, 1
0.85293, 0.00045, 14022.20, 501.40, 1
0.85383, 0.00045, 14733.90, 690.50, 1
0.85473, 0.00045, 13752.70, 436.60, 1
0.85564, 0.00045, 13854.40, 481.20, 1
0.85644, 0.00040, 13974.40, 489.50, 1
0.85734, 0.00045, 14366.60, 458.40, 1
0.85824, 0.00045, 14117.80, 360.20, 1
0.85914, 0.00045, 13833.10, 465.10, 1
0.86004, 0.00045, 13811.40, 407.10, 1
0.86094, 0.00045, 13571.00, 477.00, 1
0.86184, 0.00045, 14125.00, 538.70, 1
0.86264, 0.00040, 13962.00, 435.50, 1
0.86354, 0.00045, 13376.90, 415.00, 1
0.86444, 0.00045, 14363.80, 438.40, 1
0.86534, 0.00045, 13999.20, 754.60, 1
0.86624, 0.00045, 13738.00, 459.60, 1
0.86714, 0.00045, 14352.30, 528.60, 1
0.86804, 0.00045, 13926.60, 364.50, 1
0.86894, 0.00045, 14733.40, 466.70, 1
0.86974, 0.00040, 13903.40, 380.20, 1
0.87064, 0.00045, 13845.20, 418.30, 1
0.87154, 0.00045, 14207.90, 466.00, 1
0.87244, 0.00045, 14254.70, 459.50, 1
0.87334, 0.00045, 14293.80, 492.70, 1
0.87424, 0.00045, 13457.00, 535.00, 1
0.87514, 0.00045, 13725.00, 413.50, 1
0.87604, 0.00045, 13944.10, 653.60, 1
0.87694, 0.00045, 13617.50, 349.90, 1
0.87784, 0.00045, 14372.20, 448.00, 1
0.87864, 0.00040, 14713.10, 416.80, 1
0.87954, 0.00045, 13929.90, 432.10, 1
0.88044, 0.00045, 14112.60, 465.30, 1
0.88134, 0.00045, 13721.40, 434.10, 1
0.88224, 0.00045, 14416.60, 397.20, 1
0.88314, 0.00045, 14487.10, 405.40, 1
0.88404, 0.00045, 14295.80, 426.70, 1
0.88494, 0.00045, 14196.10, 339.60, 1
0.88584, 0.00045, 13677.50, 442.60, 1
0.88674, 0.00045, 14334.90, 436.40, 1
0.88764, 0.00045, 14609.30, 460.40, 1
0.88854, 0.00045, 14161.10, 407.40, 1
0.88944, 0.00045, 14387.40, 366.80, 1
0.89024, 0.00040, 14420.50, 390.60, 1
0.89114, 0.00045, 14144.20, 436.60, 1
0.89204, 0.00045, 14501.70, 435.20, 1
0.89295, 0.00045, 13956.30, 461.70, 1
0.89385, 0.00045, 14340.70, 408.20, 1
0.89475, 0.00045, 13952.30, 374.60, 1
0.89565, 0.00045, 14222.00, 460.70, 1
0.89655, 0.00045, 14208.40, 369.10, 1
0.89745, 0.00045, 14322.30, 422.90, 1
0.89835, 0.00045, 14343.80, 455.00, 1
0.89925, 0.00045, 14401.00, 505.10, 1
0.90015, 0.00045, 14211.60, 436.40, 1
0.90105, 0.00045, 13984.50, 407.70, 1
0.90195, 0.00045, 14244.60, 452.70, 1
0.90285, 0.00045, 14966.80, 385.90, 1
0.90375, 0.00045, 14454.20, 363.20, 1
0.90465, 0.00045, 13868.60, 402.90, 1
0.90555, 0.00045, 14364.70, 364.10, 1
0.90645, 0.00045, 14391.60, 428.40, 1
0.90735, 0.00045, 14743.50, 751.00, 1
0.90825, 0.00045, 14426.50, 373.30, 1
0.90915, 0.00045, 14665.70, 410.90, 1
0.91005, 0.00045, 14150.00, 364.80, 1
0.91095, 0.00045, 14186.40, 394.10, 1
0.91185, 0.00045, 13767.70, 408.90, 1
0.91275, 0.00045, 14560.00, 467.40, 1
0.91365, 0.00045, 14615.40, 467.90, 1
0.91455, 0.00045, 14022.40, 368.10, 1
0.91545, 0.00045, 14555.50, 456.40, 1
0.91635, 0.00045, 14224.20, 433.20, 1
0.91725, 0.00045, 13923.60, 451.70, 1
0.91815, 0.00045, 13864.80, 381.80, 1
0.91905, 0.00045, 14241.70, 368.90, 1
0.91995, 0.00045, 14513.90, 392.10, 1
0.92085, 0.00045, 14612.60, 373.20, 1
0.92175, 0.00045, 14394.60, 352.00, 1
0.92265, 0.00045, 15315.60, 424.40, 1
0.92355, 0.00045, 14341.90, 422.90, 1
0.92445, 0.00045, 13883.20, 426.40, 1
0.92535, 0.00045, 14882.30, 497.60, 1
0.92625, 0.00045, 13790.10, 389.20, 1
0.92715, 0.00045, 14408.70, 358.70, 1
0.92805, 0.00045, 14070.30, 325.80, 1
0.92895, 0.00045, 14001.40, 403.30, 1
0.92986, 0.00045, 14649.40, 420.10, 1
0.93076, 0.00045, 14291.20, 598.10, 1
0.93166, 0.00045, 13939.70, 353.90, 1
0.93256, 0.00045, 14081.80, 379.20, 1
0.93346, 0.00045, 14210.30, 362.50, 1
0.93436, 0.00045, 14177.20, 384.00, 1
0.93526, 0.00045, 14760.70, 428.50, 1
0.93616, 0.00045, 14499.00, 381.90, 1
0.93706, 0.00045, 14255.40, 459.90, 1
0.93796, 0.00045, 14314.10, 543.60, 1
0.93886, 0.00045, 14122.80, 455.60, 1
0.93976, 0.00045, 14337.30, 457.10, 1
0.94066, 0.00045, 14380.00, 405.20, 1
0.94156, 0.00045, 14129.00, 403.40, 1
0.94256, 0.00050, 14159.10, 362.40, 1
0.94346, 0.00045, 14621.90, 426.20, 1
0.94436, 0.00045, 14388.70, 446.10, 1
0.94526, 0.00045, 14144.00, 319.30, 1
0.94616, 0.00045, 14581.50, 375.60, 1
0.94706, 0.00045, 14287.80, 386.10, 1
0.94796, 0.00045, 14247.70, 330.60, 1
0.94886, 0.00045, 13967.20, 367.30, 1
0.94976, 0.00045, 13822.20, 329.20, 1
0.95066, 0.00045, 14380.80, 370.50, 1
0.95156, 0.00045, 14481.90, 414.00, 1
0.95246, 0.00045, 14105.30, 483.90, 1
0.95336, 0.00045, 14496.70, 317.20, 1
0.95426, 0.00045, 14456.70, 405.60, 1
0.95526, 0.00050, 14244.80, 402.50, 1
0.95616, 0.00045, 13589.70, 318.60, 1
0.95706, 0.00045, 14359.70, 502.00, 1
0.95796, 0.00045, 13826.60, 315.30, 1
0.95886, 0.00045, 14275.00, 384.20, 1
0.95976, 0.00045, 14351.60, 434.90, 1
0.96066, 0.00045, 13717.20, 937.80, 1
0.96156, 0.00045, 14585.20, 375.80, 1
0.96246, 0.00045, 14796.10, 420.20, 1
0.96336, 0.00045, 14120.50, 665.60, 1
0.96436, 0.00050, 14190.90, 392.20, 1
0.96526, 0.00045, 14100.50, 541.70, 1
0.96616, 0.00045, 14333.00, 354.10, 1
0.96707, 0.00045, 14153.30, 427.70, 1
0.96797, 0.00045, 14601.20, 379.70, 1
0.96887, 0.00045, 14031.10, 372.60, 1
0.96977, 0.00045, 14421.40, 355.80, 1
0.97067, 0.00045, 14302.20, 367.00, 1
0.97157, 0.00045, 14394.40, 343.70, 1
0.97257, 0.00050, 14443.80, 361.50, 1
0.97347, 0.00045, 14583.90, 391.10, 1
0.97437, 0.00045, 14240.90, 466.30, 1
0.97527, 0.00045, 13862.60, 342.90, 1
0.97617, 0.00045, 13894.10, 300.20, 1
0.97707, 0.00045, 14198.40, 393.70, 1
0.97797, 0.00045, 13836.10, 467.10, 1
0.97897, 0.00050, 14128.60, 361.10, 1
0.97987, 0.00045, 14276.50, 610.60, 1
0.98077, 0.00045, 14408.30, 350.50, 1
0.98167, 0.00045, 13697.00, 404.50, 1
0.98257, 0.00045, 14771.00, 380.50, 1
0.98347, 0.00045, 14469.50, 377.70, 1
0.98437, 0.00045, 13322.00, 598.80, 1
0.98537, 0.00050, 14114.50, 336.50, 1
0.98627, 0.00045, 14363.40, 315.00, 1
0.98717, 0.00045, 14136.00, 387.40, 1
0.98807, 0.00045, 14459.30, 358.00, 1
0.98897, 0.00045, 14049.40, 300.10, 1
0.98987, 0.00045, 14410.10, 396.20, 1
0.99087, 0.00050, 14236.20, 378.00, 1
0.99177, 0.00045, 14082.50, 410.90, 1
0.99267, 0.00045, 14447.90, 414.80, 1
0.99357, 0.00045, 14523.70, 382.10, 1
0.99447, 0.00045, 14347.10, 415.00, 1
0.99537, 0.00045, 14292.10, 378.40, 1
0.99637, 0.00050, 14256.10, 378.00, 1
0.99727, 0.00045, 14494.10, 358.00, 1
0.99817, 0.00045, 14154.20, 375.90, 1
0.99907, 0.00045, 14213.40, 398.60, 1
0.99997, 0.00045, 13972.50, 308.70, 1
1.00087, 0.00045, 13998.50, 331.30, 1
1.00187, 0.00050, 14075.60, 275.80, 1
1.00277, 0.00045, 14208.00, 372.50, 1
1.00368, 0.00045, 14534.80, 474.80, 1
1.00458, 0.00045, 14370.50, 398.70, 1
1.00548, 0.00045, 14604.30, 368.90, 1
1.00648, 0.00050, 14437.40, 313.30, 1
1.00738, 0.00045, 14803.60, 378.00, 1
1.00828, 0.00045, 14103.20, 403.10, 1
1.00918, 0.00045, 14235.00, 390.60, 1
1.01008, 0.00045, 14615.80, 352.40, 1
1.01108, 0.00050, 14345.20, 414.30, 1
1.01198, 0.00045, 14050.70, 398.80, 1
1.01288, 0.00045, 14184.40, 536.90, 1
1.01378, 0.00045, 14613.40, 359.60, 1
1.01468, 0.00045, 13824.60, 362.20, 1
1.01568, 0.00050, 13853.00, 389.40, 1
1.01658, 0.00045, 13843.80, 313.50, 1
1.01748, 0.00045, 14284.90, 439.60, 1
1.01838, 0.00045, 14472.30, 370.40, 1
1.01938, 0.00050, 14316.10, 550.00, 1
1.02028, 0.00045, 14390.40, 402.80, 1
1.02118, 0.00045, 14443.40, 599.00, 1
1.02208, 0.00045, 14047.40, 246.70, 1
1.02298, 0.00045, 14617.20, 544.30, 1
1.02398, 0.00050, 14187.00, 300.70, 1
1.02488, 0.00045, 14212.70, 396.70, 1
1.02578, 0.00045, 14304.20, 587.50, 1
1.02668, 0.00045, 14552.80, 383.50, 1
1.02768, 0.00050, 14121.10, 350.10, 1
1.02858, 0.00045, 13946.80, 576.50, 1
1.02948, 0.00045, 14515.70, 445.90, 1
1.03038, 0.00045, 14519.40, 338.20, 1
1.03138, 0.00050, 14536.80, 356.90, 1
1.03228, 0.00045, 14148.10, 391.30, 1
1.03318, 0.00045, 14489.00, 400.40, 1
1.03408, 0.00045, 13789.30, 394.20, 1
1.03498, 0.00045, 14184.20, 355.70, 1
1.03598, 0.00050, 14143.40, 370.20, 1
1.03688, 0.00045, 14049.40, 351.60, 1
1.03778, 0.00045, 14328.40, 382.30, 1
1.03868, 0.00045, 14021.60, 375.70, 1
1.03968, 0.00050, 14973.10, 388.00, 1
1.04059, 0.00045, 14245.20, 315.60, 1
1.04149, 0.00045, 13907.20, 343.10, 1
1.04249, 0.00050, 14173.60, 382.50, 1
1.04339, 0.00045, 13637.70, 367.30, 1
1.04429, 0.00045, 14514.90, 280.30, 1
1.04519, 0.00045, 13571.80, 389.90, 1
1.04619, 0.00050, 14129.80, 312.70, 1
1.04709, 0.00045, 14365.20, 330.50, 1
1.04799, 0.00045, 14333.10, 328.00, 1
1.04889, 0.00045, 14157.40, 407.30, 1
1.04989, 0.00050, 14088.30, 474.70, 1
1.05079, 0.00045, 14316.10, 288.90, 1
1.05169, 0.00045, 14323.70, 413.20, 1
1.05269, 0.00050, 14168.50, 321.10, 1
1.05359, 0.00045, 14206.50, 410.00, 1
1.05449, 0.00045, 14224.50, 362.00, 1
1.05539, 0.00045, 13867.30, 307.40, 1
1.05639, 0.00050, 14278.50, 388.30, 1
1.05729, 0.00045, 14271.00, 341.20, 1
1.05819, 0.00045, 14222.60, 297.10, 1
1.05919, 0.00050, 13648.10, 485.70, 1
1.06009, 0.00045, 14498.40, 308.60, 1
1.06099, 0.00045, 14241.40, 389.60, 1
1.06189, 0.00045, 13952.80, 290.80, 1
1.06289, 0.00050, 14196.40, 375.50, 1
1.06379, 0.00045, 14181.00, 383.90, 1
1.06469, 0.00045, 14118.70, 465.90, 1
1.06569, 0.00050, 14150.80, 410.60, 1
1.06659, 0.00045, 13859.50, 384.60, 1
1.06749, 0.00045, 14680.10, 278.70, 1
1.06849, 0.00050, 14330.60, 348.40, 1
1.06939, 0.00045, 14125.40, 354.00, 1
1.07029, 0.00045, 14399.90, 273.40, 1
1.07119, 0.00045, 14284.00, 362.20, 1
1.07219, 0.00050, 14076.90, 324.30, 1
1.07309, 0.00045, 14455.90, 364.80, 1
1.07399, 0.00045, 14721.30, 274.50, 1
1.07499, 0.00050, 14539.70, 501.80, 1
1.07589, 0.00045, 14122.70, 436.10, 1
1.07679, 0.00045, 14254.60, 381.80, 1
1.07780, 0.00051, 14103.60, 393.70, 1
1.07870, 0.00045, 14332.10, 314.00, 1
1.07960, 0.00045, 14418.00, 320.70, 1
1.08060, 0.00050, 14134.70, 364.80, 1
1.08150, 0.00045, 14625.80, 410.50, 1
1.08240, 0.00045, 14443.60, 395.40, 1
1.08340, 0.00050, 14562.80, 309.10, 1
1.08430, 0.00045, 13700.60, 672.90, 1
1.08520, 0.00045, 14222.80, 495.80, 1
1.08620, 0.00050, 14392.30, 251.50, 1
1.08710, 0.00045, 14656.50, 378.70, 1
1.08800, 0.00045, 14017.40, 447.60, 1
1.08900, 0.00050, 13962.00, 382.60, 1
1.08990, 0.00045, 14359.10, 379.10, 1
1.09080, 0.00045, 14638.00, 348.90, 1
1.09180, 0.00050, 14286.60, 363.90, 1
1.09270, 0.00045, 14588.90, 388.10, 1
1.09360, 0.00045, 13895.60, 545.40, 1
1.09460, 0.00050, 14187.10, 329.50, 1
1.09550, 0.00045, 14086.40, 331.50, 1
1.09640, 0.00045, 14053.50, 310.00, 1
1.09740, 0.00050, 14950.40, 286.00, 1
1.09830, 0.00045, 13925.40, 300.00, 1
1.09930, 0.00050, 14555.40, 456.50, 1
1.10020, 0.00045, 14262.10, 355.30, 1
1.10110, 0.00045, 14423.30, 426.80, 1
1.10210, 0.00050, 14455.10, 412.10, 1
1.10300, 0.00045, 14706.20, 348.20, 1
1.10390, 0.00045, 13833.40, 362.00, 1
1.10490, 0.00050, 14644.30, 306.00, 1
1.10580, 0.00045, 14232.00, 357.60, 1
1.10670, 0.00045, 14250.60, 376.10, 1
1.10770, 0.00050, 14092.10, 379.40, 1
1.10860, 0.00045, 14644.20, 313.30, 1
1.10960, 0.00050, 14250.80, 329.00, 1
1.11050, 0.00045, 14483.50, 391.60, 1
1.11140, 0.00045, 14470.70, 366.80, 1
1.11240, 0.00050, 14954.50, 412.40, 1
1.11330, 0.00045, 14362.10, 277.10, 1
1.11421, 0.00045, 14478.70, 361.10, 1
1.11521, 0.00050, 14251.70, 347.60, 1
1.11611, 0.00045, 14439.20, 331.30, 1
1.11711, 0.00050, 14572.30, 248.80, 1
1.11801, 0.00045, 14134.00, 351.40, 1
1.11891, 0.00045, 14210.80, 361.60, 1
1.11991, 0.00050, 14204.10, 403.50, 1
1.12081, 0.00045, 14049.40, 416.20, 1
1.12181, 0.00050, 14283.50, 330.20, 1
1.12271, 0.00045, 14388.70, 353.10, 1
1.12361, 0.00045, 14696.40, 300.20, 1
1.12461, 0.00050, 14555.10, 368.90, 1
1.12551, 0.00045, 14201.30, 376.00, 1
1.12641, 0.00045, 13861.70, 382.00, 1
1.12741, 0.00050, 14398.80, 294.50, 1
1.12831, 0.00045, 14643.20, 383.30, 1
1.12931, 0.00050, 14111.80, 321.60, 1
1.13021, 0.00045, 13949.70, 429.50, 1
1.13121, 0.00050, 14265.40, 290.70, 1
1.13211, 0.00045, 14609.40, 387.90, 1
1.13301, 0.00045, 14548.40, 362.60, 1
1.13401, 0.00050, 14132.30, 418.80, 1
1.13491, 0.00045, 14464.90, 331.20, 1
1.13591, 0.00050, 14124.00, 336.80, 1
1.13681, 0.00045, 14155.70, 295.10, 1
1.13771, 0.00045, 14411.70, 413.40, 1
1.13871, 0.00050, 14269.20, 355.10, 1
1.13961, 0.00045, 14302.70, 325.40, 1
1.14061, 0.00050, 14113.80, 418.90, 1
1.14151, 0.00045, 13848.90, 371.40, 1
1.14241, 0.00045, 14040.10, 352.00, 1
1.14341, 0.00050, 14614.80, 376.50, 1
1.14431, 0.00045, 14151.00, 320.10, 1
1.14531, 0.00050, 14426.20, 351.60, 1
1.14621, 0.00045, 14121.70, 368.80, 1
1.14721, 0.00050, 14104.60, 320.90, 1
1.14811, 0.00045, 14588.20, 355.90, 1
1.14901, 0.00045, 13969.80, 412.50, 1
1.15001, 0.00050, 14369.80, 394.90, 1
1.15092, 0.00045, 14153.80, 344.20, 1
1.15192, 0.00050, 13967.10, 369.30, 1
1.15282, 0.00045, 14254.50, 503.70, 1
1.15382, 0.00050, 14458.10, 270.70, 1
1.15472, 0.00045, 14609.60, 308.40, 1
1.15572, 0.00050, 14318.50, 410.90, 1
1.15662, 0.00045, 13955.50, 523.80, 1
1.15752, 0.00045, 14195.20, 349.20, 1
1.15852, 0.00050, 14159.10, 365.10, 1
1.15942, 0.00045, 14344.30, 251.60, 1
1.16042, 0.00050, 14142.40, 278.10, 1
1.16132, 0.00045, 14188.70, 257.00, 1
1.16232, 0.00050, 13859.50, 518.40, 1
1.16322, 0.00045, 13932.80, 293.00, 1
1.16422, 0.00050, 14260.00, 372.00, 1
1.16512, 0.00045, 14348.00, 335.10, 1
1.16602, 0.00045, 14546.40, 358.40, 1
1.16702, 0.00050, 14223.70, 354.70, 1
1.16792, 0.00045, 14314.20, 321.20, 1
1.16892, 0.00050, 14092.10, 381.50, 1
1.16982, 0.00045, 14175.50, 418.60, 1
1.17082, 0.00050, 14062.60, 351.70, 1
1.17172, 0.00045, 14098.60, 310.90, 1
1.17272, 0.00050, 14126.80, 312.10, 1
1.17362, 0.00045, 14159.40, 358.10, 1
1.17462, 0.00050, 13779.70, 247.40, 1
1.17552, 0.00045, 14219.10, 581.40, 1
1.17652, 0.00050, 14072.80, 384.30, 1
1.17742, 0.00045, 14127.80, 357.60, 1
1.17832, 0.00045, 13997.20, 384.10, 1
1.17932, 0.00050, 14033.10, 354.10, 1
1.18022, 0.00045, 13855.50, 423.90, 1
1.18122, 0.00050, 14146.30, 272.20, 1
1.18212, 0.00045, 14190.50, 315.90, 1
1.18312, 0.00050, 14144.30, 368.30, 1
1.18402, 0.00045, 14656.70, 337.40, 1
1.18502, 0.00050, 13932.30, 270.10, 1
1.18592, 0.00045, 13980.70, 330.00, 1
1.18692, 0.00050, 14452.90, 327.40, 1
1.18783, 0.00045, 14568.50, 358.10, 1
1.18883, 0.00050, 13574.50, 300.60, 1
1.18973, 0.00045, 13865.30, 326.00, 1
1.19073, 0.00050, 14146.20, 326.40, 1
1.19163, 0.00045, 14208.70, 311.20, 1
1.19263, 0.00050, 14197.20, 448.90, 1
1.19353, 0.00045, 14174.90, 450.80, 1
1.19453, 0.00050, 13468.20, 369.90, 1
1.19543, 0.00045, 13935.80, 361.30, 1
1.19643, 0.00050, 13956.50, 424.40, 1
1.19733, 0.00045, 14131.40, 345.20, 1
1.19833, 0.00050, 13796.80, 359.50, 1
1.19923, 0.00045, 14170.80, 440.60, 1
1.20023, 0.00050, 14875.30, 294.70, 1
1.20113, 0.00045, 14083.60, 365.30, 1
1.20213, 0.00050, 14107.80, 376.50, 1
1.20303, 0.00045, 14015.80, 371.60, 1
1.20403, 0.00050, 13853.80, 269.30, 1
1.20493, 0.00045, 13942.60, 421.00, 1
1.20593, 0.00050, 14085.60, 355.60, 1
1.20683, 0.00045, 14172.70, 333.40, 1
1.20783, 0.00050, 14332.20, 389.30, 1
1.20873, 0.00045, 13939.30, 389.50, 1
1.20973, 0.00050, 14507.60, 361.80, 1
1.21063, 0.00045, 14127.30, 427.30, 1
1.21163, 0.00050, 14097.50, 365.50, 1
1.21253, 0.00045, 14093.00, 405.80, 1
1.21353, 0.00050, 13789.30, 311.90, 1
1.21443, 0.00045, 13856.90, 350.10, 1
1.21543, 0.00050, 13751.00, 271.50, 1
1.21633, 0.00045, 14071.30, 311.60, 1
1.21733, 0.00050, 14732.30, 453.60, 1
1.21823, 0.00045, 13779.70, 274.80, 1
1.21923, 0.00050, 14102.90, 456.70, 1
1.22013, 0.00045, 14494.00, 417.20, 1
1.22113, 0.00050, 14305.30, 432.00, 1
1.22203, 0.00045, 14509.90, 345.10, 1
1.22303, 0.00050, 13747.80, 376.70, 1
1.22393, 0.00045, 14218.70, 414.00, 1
1.22494, 0.00050, 14411.40, 495.00, 1
1.22584, 0.00045, 14228.70, 340.60, 1
1.22684, 0.00050, 14682.50, 360.70, 1
1.22784, 0.00050, 14633.80, 383.30, 1
1.22874, 0.00045, 14236.60, 283.70, 1
1.22974, 0.00050, 14076.00, 420.70, 1
1.23064, 0.00045, 14059.20, 361.80, 1
1.23164, 0.00050, 14506.90, 415.90, 1
1.23254, 0.00045, 13697.80, 365.30, 1
1.23354, 0.00050, 13804.30, 233.40, 1
1.23444, 0.00045, 14200.70, 379.40, 1
1.23544, 0.00050, 14488.20, 325.70, 1
1.23634, 0.00045, 13903.30, 230.20, 1
1.23734, 0.00050, 14426.30, 357.00, 1
1.23824, 0.00045, 14109.50, 486.60, 1
1.23924, 0.00050, 14648.10, 360.50, 1
1.24024, 0.00050, 14159.70, 384.70, 1
1.24114, 0.00045, 14304.90, 336.90, 1
1.24214, 0.00050, 14124.60, 307.20, 1
1.24304, 0.00045, 14323.90, 333.10, 1
1.24404, 0.00050, 14392.10, 398.80, 1
1.24494, 0.00045, 13805.50, 383.10, 1
1.24594, 0.00050, 14566.90, 305.60, 1
1.24684, 0.00045, 14048.00, 338.20, 1
1.24784, 0.00050, 14365.50, 319.50, 1
1.24874, 0.00045, 14081.60, 465.60, 1
1.24974, 0.00050, 14381.90, 320.70, 1
1.25074, 0.00050, 14012.00, 351.00, 1
1.25164, 0.00045, 14067.00, 414.10, 1
1.25264, 0.00050, 13937.60, 332.80, 1
1.25354, 0.00045, 14371.80, 259.50, 1
1.25454, 0.00050, 14037.60, 378.80, 1
1.25544, 0.00045, 14186.00, 348.60, 1
1.25644, 0.00050, 14047.80, 365.50, 1
1.25744, 0.00050, 14021.40, 438.70, 1
1.25834, 0.00045, 14321.30, 483.60, 1
1.25934, 0.00050, 13997.80, 276.80, 1
1.26024, 0.00045, 14325.50, 314.30, 1
1.26124, 0.00050, 13930.90, 364.60, 1
1.26215, 0.00046, 14333.50, 369.00, 1
1.26315, 0.00050, 13759.90, 449.30, 1
1.26405, 0.00045, 14302.60, 377.70, 1
1.26505, 0.00050, 14138.40, 324.80, 1
1.26605, 0.00050, 14176.40, 266.90, 1
1.26695, 0.00045, 13898.80, 288.90, 1
1.26795, 0.00050, 13893.10, 277.60, 1
1.26885, 0.00045, 14250.40, 337.10, 1
1.26985, 0.00050, 14171.00, 497.80, 1
1.27085, 0.00050, 13895.10, 325.40, 1
1.27175, 0.00045, 14162.90, 398.10, 1
1.27275, 0.00050, 14116.60, 358.30, 1
1.27365, 0.00045, 13840.50, 268.30, 1
1.27465, 0.00050, 14138.10, 323.50, 1
1.27555, 0.00045, 13769.70, 298.40, 1
1.27655, 0.00050, 14247.50, 262.70, 1
1.27755, 0.00050, 14366.10, 263.40, 1
1.27845, 0.00045, 13896.20, 355.80, 1
1.27945, 0.00050, 14144.90, 360.10, 1
1.28035, 0.00045, 14825.20, 320.50, 1
1.28135, 0.00050, 14120.80, 392.60, 1
1.28225, 0.00045, 14193.10, 302.90, 1
1.28325, 0.00050, 13950.30, 384.30, 1
1.28425, 0.00050, 14347.70, 502.00, 1
1.28515, 0.00045, 14276.50, 270.00, 1
1.28615, 0.00050, 14618.70, 443.80, 1
1.28705, 0.00045, 14211.20, 350.50, 1
1.28805, 0.00050, 13975.00, 327.60, 1
1.28905, 0.00050, 14090.50, 324.00, 1
1.28995, 0.00045, 14122.20, 369.40, 1
1.29095, 0.00050, 14240.00, 375.30, 1
1.29185, 0.00045, 14223.90, 281.90, 1
1.29285, 0.00050, 13872.10, 408.10, 1
1.29385, 0.00050, 14211.40, 428.50, 1
1.29475, 0.00045, 14331.70, 336.10, 1
1.29575, 0.00050, 14499.00, 372.50, 1
1.29665, 0.00045, 13937.90, 267.00, 1
1.29765, 0.00050, 14127.50, 401.70, 1
1.29866, 0.00050, 14298.30, 386.00, 1
1.29956, 0.00045, 14203.70, 380.20, 1
1.30056, 0.00050, 14065.80, 256.60, 1
1.30146, 0.00045, 14032.30, 280.10, 1
1.30246, 0.00050, 14286.40, 419.60, 1
1.30346, 0.00050, 14243.20, 351.30, 1
